target_index,target_total,target,model_order,pdb_model_id,csv_model,pdb_id,score,predicted_fnat,dockq,fnat,lrms,irms,classification,identification
100,113,S-T159.1,94,1141,4,S-T159.1_model_93,1.016,1.016,0.2189,0.1429,9.2404,6.204,acceptable,T159_S19.M04
100,113,S-T159.1,95,1142,5,S-T159.1_model_94,1.016,1.016,0.2189,0.1429,9.2404,6.204,acceptable,T159_S19.M05
100,113,S-T159.1,96,1143,6,S-T159.1_model_95,1.016,1.016,0.2189,0.1429,9.2404,6.204,acceptable,T159_S19.M06
100,113,S-T159.1,97,1144,7,S-T159.1_model_96,1.016,1.016,0.2189,0.1429,9.2404,6.204,acceptable,T159_S19.M07
100,113,S-T159.1,98,1145,8,S-T159.1_model_97,1.298,1.298,0.6427,0.605,3.809,1.5287,medium,T159_S19.M08
100,113,S-T159.1,99,1146,9,S-T159.1_model_98,1.298,1.298,0.6427,0.605,3.809,1.5287,medium,T159_S19.M09
100,113,S-T159.1,100,1147,10,S-T159.1_model_99,1.016,1.016,0.2189,0.1429,9.2404,6.204,acceptable,T159_S19.M10
101,113,S-T159.2,1,740,1,S-T159.2_model_0,0.14,0.14,0.059,0.0312,21.578,13.7655,incorrect,T159_S05.M01
101,113,S-T159.2,2,741,2,S-T159.2_model_1,0.403,0.403,0.0583,0.0312,21.7691,13.886,incorrect,T159_S05.M02
101,113,S-T159.2,11,750,1,S-T159.2_model_10,2.149,2.149,0.0189,0.0,35.6535,27.071,incorrect,T159_S06.M01
101,113,S-T159.2,101,840,6,S-T159.2_model_100,1.821,1.821,0.0186,0.0,36.0349,27.5224,incorrect,T159_S26.M06
101,113,S-T159.2,102,841,7,S-T159.2_model_101,2.167,2.167,0.019,0.0,35.5552,27.0601,incorrect,T159_S26.M07
101,113,S-T159.2,103,842,8,S-T159.2_model_102,2.244,2.244,0.0194,0.0,35.1737,26.8578,incorrect,T159_S26.M08
101,113,S-T159.2,104,843,9,S-T159.2_model_103,1.864,1.864,0.0193,0.0,35.2942,27.0584,incorrect,T159_S26.M09
101,113,S-T159.2,105,844,10,S-T159.2_model_104,2.244,2.244,0.0194,0.0,35.1737,26.8578,incorrect,T159_S26.M10
101,113,S-T159.2,106,845,1,S-T159.2_model_105,1.769,1.769,0.0185,0.0,36.0522,27.4623,incorrect,T159_S28.M01
101,113,S-T159.2,107,846,2,S-T159.2_model_106,1.891,1.891,0.0185,0.0,36.0568,27.4945,incorrect,T159_S28.M02
101,113,S-T159.2,108,847,3,S-T159.2_model_107,2.034,2.034,0.0195,0.0,35.1018,27.0017,incorrect,T159_S28.M03
101,113,S-T159.2,109,848,4,S-T159.2_model_108,2.11,2.11,0.0188,0.0,35.7873,27.4028,incorrect,T159_S28.M04
101,113,S-T159.2,110,849,5,S-T159.2_model_109,1.977,1.977,0.0193,0.0,35.3151,27.0829,incorrect,T159_S28.M05
101,113,S-T159.2,12,751,8,S-T159.2_model_11,0.794,0.794,0.0531,0.0833,32.33,13.8158,incorrect,T159_S06.M08
101,113,S-T159.2,111,850,6,S-T159.2_model_110,1.872,1.872,0.0188,0.0,35.8127,27.4091,incorrect,T159_S28.M06
101,113,S-T159.2,112,851,7,S-T159.2_model_111,2.312,2.312,0.0182,0.0,36.4115,27.6268,incorrect,T159_S28.M07
101,113,S-T159.2,113,852,8,S-T159.2_model_112,2.308,2.308,0.0191,0.0,35.4293,27.3285,incorrect,T159_S28.M08
101,113,S-T159.2,114,853,9,S-T159.2_model_113,1.725,1.725,0.0191,0.0,35.4721,27.3053,incorrect,T159_S28.M09
101,113,S-T159.2,115,854,10,S-T159.2_model_114,2.057,2.057,0.0186,0.0,35.9369,27.5267,incorrect,T159_S28.M10
101,113,S-T159.2,13,752,1,S-T159.2_model_12,2.149,2.149,0.0189,0.0,35.6535,27.071,incorrect,T159_S07.M01
101,113,S-T159.2,14,753,6,S-T159.2_model_13,0.794,0.794,0.0531,0.0833,32.33,13.8158,incorrect,T159_S07.M06
101,113,S-T159.2,15,754,2,S-T159.2_model_14,0.573,0.573,0.0403,0.0222,28.509,11.3246,incorrect,T159_S08.M02
101,113,S-T159.2,16,755,3,S-T159.2_model_15,0.796,0.796,0.0326,0.0104,28.7856,17.206,incorrect,T159_S08.M03
101,113,S-T159.2,17,756,4,S-T159.2_model_16,0.892,0.892,0.0531,0.0833,32.3225,13.8023,incorrect,T159_S08.M04
101,113,S-T159.2,18,757,5,S-T159.2_model_17,0.765,0.765,0.0155,0.0,40.9469,20.6575,incorrect,T159_S08.M05
101,113,S-T159.2,19,758,6,S-T159.2_model_18,2.258,2.258,0.0194,0.0,35.1648,26.8507,incorrect,T159_S08.M06
101,113,S-T159.2,20,759,7,S-T159.2_model_19,1.209,1.209,0.0092,0.0,53.6769,26.9504,incorrect,T159_S08.M07
101,113,S-T159.2,3,742,3,S-T159.2_model_2,0.396,0.396,0.0581,0.0312,21.8165,13.8919,incorrect,T159_S05.M03
101,113,S-T159.2,21,760,8,S-T159.2_model_20,2.136,2.136,0.0178,0.0,36.9267,27.6562,incorrect,T159_S08.M08
101,113,S-T159.2,22,761,9,S-T159.2_model_21,2.025,2.025,0.0086,0.0,56.0009,26.5168,incorrect,T159_S08.M09
101,113,S-T159.2,23,762,10,S-T159.2_model_22,0.765,0.765,0.0155,0.0,40.9469,20.6575,incorrect,T159_S08.M10
101,113,S-T159.2,24,763,1,S-T159.2_model_23,4.914,4.914,0.0155,0.0104,49.7308,16.5739,incorrect,T159_S09.M01
101,113,S-T159.2,25,764,2,S-T159.2_model_24,0.796,0.796,0.0326,0.0104,28.7856,17.206,incorrect,T159_S09.M02
101,113,S-T159.2,26,765,3,S-T159.2_model_25,2.258,2.258,0.0194,0.0,35.1648,26.8507,incorrect,T159_S09.M03
101,113,S-T159.2,27,766,4,S-T159.2_model_26,2.136,2.136,0.0178,0.0,36.9266,27.6562,incorrect,T159_S09.M04
101,113,S-T159.2,28,767,5,S-T159.2_model_27,2.025,2.025,0.0086,0.0,56.0009,26.5168,incorrect,T159_S09.M05
101,113,S-T159.2,29,768,6,S-T159.2_model_28,1.209,1.209,0.0092,0.0,53.6768,26.9504,incorrect,T159_S09.M06
101,113,S-T159.2,30,769,7,S-T159.2_model_29,0.892,0.892,0.0531,0.0833,32.3225,13.8023,incorrect,T159_S09.M07
101,113,S-T159.2,4,743,4,S-T159.2_model_3,0.266,0.266,0.0295,0.0,28.344,19.4287,incorrect,T159_S05.M04
101,113,S-T159.2,31,770,8,S-T159.2_model_30,0.892,0.892,0.0531,0.0833,32.3225,13.8023,incorrect,T159_S09.M08
101,113,S-T159.2,32,771,10,S-T159.2_model_31,0.765,0.765,0.0155,0.0,40.9469,20.6575,incorrect,T159_S09.M10
101,113,S-T159.2,33,772,1,S-T159.2_model_32,2.327,2.327,0.0191,0.0,35.457,27.269,incorrect,T159_S12.M01
101,113,S-T159.2,34,773,2,S-T159.2_model_33,1.865,1.865,0.0189,0.0,35.6717,27.2127,incorrect,T159_S12.M02
101,113,S-T159.2,35,774,3,S-T159.2_model_34,1.743,1.743,0.0183,0.0,36.2714,27.5145,incorrect,T159_S12.M03
101,113,S-T159.2,36,775,4,S-T159.2_model_35,0.731,0.731,0.0194,0.0208,48.5706,17.1831,incorrect,T159_S12.M04
101,113,S-T159.2,37,776,5,S-T159.2_model_36,1.867,1.867,0.0189,0.0,35.6817,27.3461,incorrect,T159_S12.M05
101,113,S-T159.2,38,777,7,S-T159.2_model_37,1.887,1.887,0.0189,0.0,35.6806,27.3039,incorrect,T159_S12.M07
101,113,S-T159.2,39,778,9,S-T159.2_model_38,1.864,1.864,0.0189,0.0,35.7257,27.2193,incorrect,T159_S12.M09
101,113,S-T159.2,40,779,1,S-T159.2_model_39,2.041,2.041,0.0188,0.0,35.8255,27.287,incorrect,T159_S15.M01
101,113,S-T159.2,5,744,5,S-T159.2_model_4,0.292,0.292,0.0295,0.0,28.3568,19.4484,incorrect,T159_S05.M05
101,113,S-T159.2,41,780,2,S-T159.2_model_40,2.327,2.327,0.0191,0.0,35.457,27.269,incorrect,T159_S15.M02
101,113,S-T159.2,42,781,3,S-T159.2_model_41,1.751,1.751,0.0186,0.0,36.0017,27.4332,incorrect,T159_S15.M03
101,113,S-T159.2,43,782,4,S-T159.2_model_42,2.292,2.292,0.019,0.0,35.5518,27.063,incorrect,T159_S15.M04
101,113,S-T159.2,44,783,5,S-T159.2_model_43,1.916,1.916,0.019,0.0,35.6126,27.3258,incorrect,T159_S15.M05
101,113,S-T159.2,45,784,6,S-T159.2_model_44,2.225,2.225,0.019,0.0,35.5837,27.4279,incorrect,T159_S15.M06
101,113,S-T159.2,46,785,7,S-T159.2_model_45,1.925,1.925,0.0187,0.0,35.8286,27.5054,incorrect,T159_S15.M07
101,113,S-T159.2,47,786,8,S-T159.2_model_46,1.852,1.852,0.019,0.0,35.5797,27.2673,incorrect,T159_S15.M08
101,113,S-T159.2,48,787,9,S-T159.2_model_47,2.026,2.026,0.0192,0.0,35.42,27.2852,incorrect,T159_S15.M09
101,113,S-T159.2,49,788,10,S-T159.2_model_48,2.291,2.291,0.0188,0.0,35.746,27.3571,incorrect,T159_S15.M10
101,113,S-T159.2,50,789,1,S-T159.2_model_49,1.817,1.817,0.019,0.0,35.5909,27.0197,incorrect,T159_S16.M01
101,113,S-T159.2,6,745,6,S-T159.2_model_5,0.373,0.373,0.0545,0.0208,21.8404,14.2843,incorrect,T159_S05.M06
101,113,S-T159.2,51,790,2,S-T159.2_model_50,2.18,2.18,0.019,0.0,35.5416,27.2476,incorrect,T159_S16.M02
101,113,S-T159.2,52,791,3,S-T159.2_model_51,1.897,1.897,0.0187,0.0,35.9069,27.4663,incorrect,T159_S16.M03
101,113,S-T159.2,53,792,4,S-T159.2_model_52,2.08,2.08,0.0182,0.0,36.4163,27.256,incorrect,T159_S16.M04
101,113,S-T159.2,54,793,5,S-T159.2_model_53,2.272,2.272,0.0187,0.0,35.8286,27.5054,incorrect,T159_S16.M05
101,113,S-T159.2,55,794,6,S-T159.2_model_54,3.52,3.52,0.0458,0.0729,34.276,18.5113,incorrect,T159_S16.M06
101,113,S-T159.2,56,795,7,S-T159.2_model_55,2.034,2.034,0.0182,0.0,36.4384,27.6723,incorrect,T159_S16.M07
101,113,S-T159.2,57,796,8,S-T159.2_model_56,2.108,2.108,0.0184,0.0,36.2116,27.6265,incorrect,T159_S16.M08
101,113,S-T159.2,58,797,9,S-T159.2_model_57,1.962,1.962,0.0178,0.0,36.9266,27.6562,incorrect,T159_S16.M09
101,113,S-T159.2,59,798,10,S-T159.2_model_58,1.865,1.865,0.0185,0.0,36.0619,27.4899,incorrect,T159_S16.M10
101,113,S-T159.2,60,799,1,S-T159.2_model_59,1.875,1.875,0.0193,0.0,35.2884,27.1143,incorrect,T159_S18.M01
101,113,S-T159.2,7,746,7,S-T159.2_model_6,0.358,0.358,0.048,0.0104,22.6274,14.5847,incorrect,T159_S05.M07
101,113,S-T159.2,61,800,2,S-T159.2_model_60,1.707,1.707,0.0178,0.0,36.7929,28.016,incorrect,T159_S18.M02
101,113,S-T159.2,62,801,3,S-T159.2_model_61,1.915,1.915,0.0182,0.0,36.4029,27.4712,incorrect,T159_S18.M03
101,113,S-T159.2,63,802,4,S-T159.2_model_62,1.813,1.813,0.0177,0.0,36.9949,27.3423,incorrect,T159_S18.M04
101,113,S-T159.2,64,803,5,S-T159.2_model_63,1.917,1.917,0.019,0.0,35.6272,27.2662,incorrect,T159_S18.M05
101,113,S-T159.2,65,804,6,S-T159.2_model_64,1.927,1.927,0.0191,0.0,35.4805,27.279,incorrect,T159_S18.M06
101,113,S-T159.2,66,805,7,S-T159.2_model_65,2.131,2.131,0.019,0.0,35.5947,27.5847,incorrect,T159_S18.M07
101,113,S-T159.2,67,806,8,S-T159.2_model_66,1.739,1.739,0.0185,0.0,36.0476,27.6013,incorrect,T159_S18.M08
101,113,S-T159.2,68,807,9,S-T159.2_model_67,2.253,2.253,0.0187,0.0,35.9041,27.5056,incorrect,T159_S18.M09
101,113,S-T159.2,69,808,1,S-T159.2_model_68,1.154,1.154,0.0219,0.0,33.799,18.8867,incorrect,T159_S19.M01
101,113,S-T159.2,70,809,2,S-T159.2_model_69,1.154,1.154,0.0219,0.0,33.799,18.8867,incorrect,T159_S19.M02
101,113,S-T159.2,8,747,8,S-T159.2_model_7,0.333,0.333,0.0293,0.0,28.4383,19.418,incorrect,T159_S05.M08
101,113,S-T159.2,71,810,8,S-T159.2_model_70,1.165,1.165,0.0104,0.0,50.3934,24.8505,incorrect,T159_S19.M08
101,113,S-T159.2,72,811,9,S-T159.2_model_71,1.154,1.154,0.0219,0.0,33.799,18.8867,incorrect,T159_S19.M09
101,113,S-T159.2,73,812,2,S-T159.2_model_72,0.765,0.765,0.0155,0.0,40.9469,20.6575,incorrect,T159_S20.M02
101,113,S-T159.2,74,813,3,S-T159.2_model_73,0.892,0.892,0.0531,0.0833,32.3225,13.8022,incorrect,T159_S20.M03
101,113,S-T159.2,75,814,4,S-T159.2_model_74,0.765,0.765,0.0155,0.0,40.9469,20.6575,incorrect,T159_S20.M04
101,113,S-T159.2,76,815,5,S-T159.2_model_75,0.892,0.892,0.0531,0.0833,32.3225,13.8023,incorrect,T159_S20.M05
101,113,S-T159.2,77,816,6,S-T159.2_model_76,0.765,0.765,0.0155,0.0,40.9469,20.6575,incorrect,T159_S20.M06
101,113,S-T159.2,78,817,7,S-T159.2_model_77,0.573,0.573,0.0403,0.0222,28.509,11.3246,incorrect,T159_S20.M07
101,113,S-T159.2,79,818,8,S-T159.2_model_78,0.892,0.892,0.0531,0.0833,32.3225,13.8023,incorrect,T159_S20.M08
101,113,S-T159.2,80,819,9,S-T159.2_model_79,0.892,0.892,0.0531,0.0833,32.3224,13.8022,incorrect,T159_S20.M09
101,113,S-T159.2,9,748,9,S-T159.2_model_8,0.368,0.368,0.055,0.0208,21.7009,14.1722,incorrect,T159_S05.M09
101,113,S-T159.2,81,820,10,S-T159.2_model_80,0.573,0.573,0.0403,0.0222,28.509,11.3246,incorrect,T159_S20.M10
101,113,S-T159.2,82,821,4,S-T159.2_model_81,0.826,0.826,0.0531,0.0833,32.3395,13.8016,incorrect,T159_S21.M04
101,113,S-T159.2,83,822,8,S-T159.2_model_82,0.202,0.202,0.0062,0.0,66.9016,29.4107,incorrect,T159_S21.M08
101,113,S-T159.2,84,823,9,S-T159.2_model_83,0.234,0.234,0.0062,0.0,66.8968,29.4113,incorrect,T159_S21.M09
101,113,S-T159.2,85,824,10,S-T159.2_model_84,0.225,0.225,0.0062,0.0,66.889,29.42,incorrect,T159_S21.M10
101,113,S-T159.2,86,825,1,S-T159.2_model_85,2.152,2.152,0.0195,0.0,35.0716,26.966,incorrect,T159_S25.M01
101,113,S-T159.2,87,826,2,S-T159.2_model_86,1.963,1.963,0.0177,0.0,36.9309,27.6577,incorrect,T159_S25.M02
101,113,S-T159.2,88,827,3,S-T159.2_model_87,2.256,2.256,0.0185,0.0,36.1145,27.7435,incorrect,T159_S25.M03
101,113,S-T159.2,89,828,4,S-T159.2_model_88,2.054,2.054,0.0182,0.0,36.4228,27.2535,incorrect,T159_S25.M04
101,113,S-T159.2,90,829,5,S-T159.2_model_89,1.791,1.791,0.0185,0.0,36.1045,27.5212,incorrect,T159_S25.M05
101,113,S-T159.2,10,749,10,S-T159.2_model_9,0.283,0.283,0.0399,0.0,24.1751,15.1312,incorrect,T159_S05.M10
101,113,S-T159.2,91,830,6,S-T159.2_model_90,2.266,2.266,0.0193,0.0,35.2549,26.8755,incorrect,T159_S25.M06
101,113,S-T159.2,92,831,7,S-T159.2_model_91,2.197,2.197,0.0189,0.0,35.6805,27.2137,incorrect,T159_S25.M07
101,113,S-T159.2,93,832,8,S-T159.2_model_92,2.193,2.193,0.0187,0.0,35.8873,27.1124,incorrect,T159_S25.M08
101,113,S-T159.2,94,833,9,S-T159.2_model_93,2.137,2.137,0.0183,0.0,36.3354,27.7308,incorrect,T159_S25.M09
101,113,S-T159.2,95,834,10,S-T159.2_model_94,1.881,1.881,0.0184,0.0,36.2057,27.5433,incorrect,T159_S25.M10
101,113,S-T159.2,96,835,1,S-T159.2_model_95,1.961,1.961,0.0184,0.0,36.2023,27.5451,incorrect,T159_S26.M01
101,113,S-T159.2,97,836,2,S-T159.2_model_96,1.961,1.961,0.0184,0.0,36.2023,27.5451,incorrect,T159_S26.M02
101,113,S-T159.2,98,837,3,S-T159.2_model_97,2.13,2.13,0.0188,0.0,35.8333,27.2918,incorrect,T159_S26.M03
101,113,S-T159.2,99,838,4,S-T159.2_model_98,2.085,2.085,0.0195,0.0,35.073,26.9567,incorrect,T159_S26.M04
101,113,S-T159.2,100,839,5,S-T159.2_model_99,2.034,2.034,0.019,0.0,35.5553,27.2421,incorrect,T159_S26.M05
102,113,S-T159.3,1,771,1,S-T159.3_model_0,0.059,0.059,0.0052,0.0,75.275,26.7453,incorrect,T159_S06.M01
102,113,S-T159.3,2,772,2,S-T159.3_model_1,0.622,0.622,0.0042,0.0,89.5358,24.6276,incorrect,T159_S06.M02
102,113,S-T159.3,11,781,1,S-T159.3_model_10,0.683,0.683,0.0052,0.0,75.275,26.7453,incorrect,T159_S07.M01
102,113,S-T159.3,12,782,2,S-T159.3_model_11,0.622,0.622,0.0042,0.0,89.5358,24.6276,incorrect,T159_S07.M02
102,113,S-T159.3,13,783,3,S-T159.3_model_12,3.234,3.234,0.0032,0.0,94.7037,37.8951,incorrect,T159_S07.M03
102,113,S-T159.3,14,784,4,S-T159.3_model_13,0.885,0.885,0.0042,0.0,86.2339,28.0204,incorrect,T159_S07.M04
102,113,S-T159.3,15,785,5,S-T159.3_model_14,1.146,1.146,0.0033,0.0,94.9488,34.2022,incorrect,T159_S07.M05
102,113,S-T159.3,16,786,6,S-T159.3_model_15,0.084,0.084,0.0043,0.0,89.2675,24.3934,incorrect,T159_S07.M06
102,113,S-T159.3,17,787,7,S-T159.3_model_16,1.133,1.133,0.0036,0.0,89.5676,33.9812,incorrect,T159_S07.M07
102,113,S-T159.3,18,788,8,S-T159.3_model_17,0.682,0.682,0.0048,0.0,86.5867,21.4532,incorrect,T159_S07.M08
102,113,S-T159.3,19,789,9,S-T159.3_model_18,0.595,0.595,0.0041,0.0,87.6076,27.5438,incorrect,T159_S07.M09
102,113,S-T159.3,20,790,10,S-T159.3_model_19,1.044,1.044,0.0037,0.0,92.2971,29.5591,incorrect,T159_S07.M10
102,113,S-T159.3,3,773,3,S-T159.3_model_2,3.234,3.234,0.0032,0.0,94.7037,37.8951,incorrect,T159_S06.M03
102,113,S-T159.3,21,791,1,S-T159.3_model_20,0.611,0.611,0.0038,0.0,85.1862,37.6698,incorrect,T159_S08.M01
102,113,S-T159.3,22,792,3,S-T159.3_model_21,4.285,4.285,0.0178,0.0,38.4655,18.1447,incorrect,T159_S08.M03
102,113,S-T159.3,23,793,4,S-T159.3_model_22,0.051,0.051,0.0043,0.0,89.2332,24.3925,incorrect,T159_S08.M04
102,113,S-T159.3,24,794,5,S-T159.3_model_23,0.359,0.359,0.005,0.0,82.2352,22.4686,incorrect,T159_S08.M05
102,113,S-T159.3,25,795,6,S-T159.3_model_24,0.547,0.547,0.0053,0.0,75.1496,25.6408,incorrect,T159_S08.M06
102,113,S-T159.3,26,796,7,S-T159.3_model_25,0.425,0.425,0.0193,0.0,36.4611,18.8678,incorrect,T159_S08.M07
102,113,S-T159.3,27,797,8,S-T159.3_model_26,0.607,0.607,0.017,0.0,38.2378,23.6924,incorrect,T159_S08.M08
102,113,S-T159.3,28,798,9,S-T159.3_model_27,0.829,0.829,0.0174,0.0,38.7865,18.7878,incorrect,T159_S08.M09
102,113,S-T159.3,29,799,10,S-T159.3_model_28,0.31,0.31,0.0048,0.0,83.4999,22.931,incorrect,T159_S08.M10
102,113,S-T159.3,30,800,1,S-T159.3_model_29,2.365,2.365,0.0061,0.0,68.3456,27.4038,incorrect,T159_S09.M01
102,113,S-T159.3,4,774,4,S-T159.3_model_3,0.885,0.885,0.0042,0.0,86.2339,28.0204,incorrect,T159_S06.M04
102,113,S-T159.3,31,801,2,S-T159.3_model_30,4.285,4.285,0.0178,0.0,38.4655,18.1447,incorrect,T159_S09.M02
102,113,S-T159.3,32,802,3,S-T159.3_model_31,0.547,0.547,0.0053,0.0,75.1496,25.6408,incorrect,T159_S09.M03
102,113,S-T159.3,33,803,4,S-T159.3_model_32,0.607,0.607,0.017,0.0,38.2378,23.6924,incorrect,T159_S09.M04
102,113,S-T159.3,34,804,5,S-T159.3_model_33,0.829,0.829,0.0174,0.0,38.7865,18.7878,incorrect,T159_S09.M05
102,113,S-T159.3,35,805,6,S-T159.3_model_34,0.425,0.425,0.0193,0.0,36.4611,18.8678,incorrect,T159_S09.M06
102,113,S-T159.3,36,806,7,S-T159.3_model_35,0.195,0.195,0.0044,0.0,88.7705,23.5158,incorrect,T159_S09.M07
102,113,S-T159.3,37,807,9,S-T159.3_model_36,0.611,0.611,0.0038,0.0,85.1862,37.6698,incorrect,T159_S09.M09
102,113,S-T159.3,38,808,10,S-T159.3_model_37,0.359,0.359,0.005,0.0,82.2352,22.4686,incorrect,T159_S09.M10
102,113,S-T159.3,39,809,2,S-T159.3_model_38,0.397,0.397,0.0045,0.0,81.3839,28.9032,incorrect,T159_S12.M02
102,113,S-T159.3,40,810,4,S-T159.3_model_39,0.725,0.725,0.0184,0.0,36.9079,21.304,incorrect,T159_S12.M04
102,113,S-T159.3,5,775,5,S-T159.3_model_4,1.133,1.133,0.0036,0.0,89.5676,33.9812,incorrect,T159_S06.M05
102,113,S-T159.3,41,811,6,S-T159.3_model_40,0.252,0.252,0.0024,0.0,112.9376,38.9382,incorrect,T159_S12.M06
102,113,S-T159.3,42,812,8,S-T159.3_model_41,0.406,0.406,0.0023,0.0,113.632,39.3593,incorrect,T159_S12.M08
102,113,S-T159.3,43,813,10,S-T159.3_model_42,1.258,1.258,0.0075,0.0,63.4074,21.189,incorrect,T159_S12.M10
102,113,S-T159.3,44,814,1,S-T159.3_model_43,0.612,0.612,0.0053,0.0,75.2222,26.681,incorrect,T159_S16.M01
102,113,S-T159.3,45,815,2,S-T159.3_model_44,0.79,0.79,0.0052,0.0,75.631,26.6622,incorrect,T159_S16.M02
102,113,S-T159.3,46,816,4,S-T159.3_model_45,0.88,0.88,0.0188,0.0,36.1586,23.4244,incorrect,T159_S16.M04
102,113,S-T159.3,47,817,6,S-T159.3_model_46,1.244,1.244,0.0175,0.0,38.3699,19.6176,incorrect,T159_S16.M06
102,113,S-T159.3,48,818,7,S-T159.3_model_47,0.507,0.507,0.0053,0.0,74.9261,26.4824,incorrect,T159_S16.M07
102,113,S-T159.3,49,819,8,S-T159.3_model_48,0.616,0.616,0.0052,0.0,75.7928,26.9834,incorrect,T159_S16.M08
102,113,S-T159.3,50,820,9,S-T159.3_model_49,0.7,0.7,0.017,0.0,38.2378,23.6924,incorrect,T159_S16.M09
102,113,S-T159.3,6,776,6,S-T159.3_model_5,1.146,1.146,0.0033,0.0,94.9488,34.2022,incorrect,T159_S06.M06
102,113,S-T159.3,51,821,10,S-T159.3_model_50,0.679,0.679,0.0051,0.0,76.6706,26.8534,incorrect,T159_S16.M10
102,113,S-T159.3,52,822,1,S-T159.3_model_51,0.682,0.682,0.0054,0.0,74.7223,25.7036,incorrect,T159_S18.M01
102,113,S-T159.3,53,823,2,S-T159.3_model_52,0.724,0.724,0.0053,0.0,74.9082,26.306,incorrect,T159_S18.M02
102,113,S-T159.3,54,824,3,S-T159.3_model_53,0.493,0.493,0.0045,0.0,81.3618,28.7062,incorrect,T159_S18.M03
102,113,S-T159.3,55,825,4,S-T159.3_model_54,0.633,0.633,0.0173,0.0,37.9397,23.7183,incorrect,T159_S18.M04
102,113,S-T159.3,56,826,5,S-T159.3_model_55,0.35,0.35,0.0046,0.0,80.7913,28.7624,incorrect,T159_S18.M05
102,113,S-T159.3,57,827,10,S-T159.3_model_56,0.665,0.665,0.009,0.0,53.4803,31.2819,incorrect,T159_S18.M10
102,113,S-T159.3,58,828,3,S-T159.3_model_57,1.028,1.028,0.0036,0.0,94.2852,29.057,incorrect,T159_S19.M03
102,113,S-T159.3,59,829,4,S-T159.3_model_58,0.598,0.598,0.0038,0.0,94.6461,25.799,incorrect,T159_S19.M04
102,113,S-T159.3,60,830,5,S-T159.3_model_59,0.924,0.924,0.0034,0.0,92.4237,34.2993,incorrect,T159_S19.M05
102,113,S-T159.3,7,777,7,S-T159.3_model_6,0.682,0.682,0.0048,0.0,86.5867,21.4532,incorrect,T159_S06.M07
102,113,S-T159.3,61,831,6,S-T159.3_model_60,1.06,1.06,0.0038,0.0,91.5142,27.7919,incorrect,T159_S19.M06
102,113,S-T159.3,62,832,7,S-T159.3_model_61,0.745,0.745,0.0028,0.0,102.2001,40.1903,incorrect,T159_S19.M07
102,113,S-T159.3,63,833,8,S-T159.3_model_62,0.029,0.029,0.0117,0.0,47.2099,24.5714,incorrect,T159_S19.M08
102,113,S-T159.3,64,834,10,S-T159.3_model_63,0.959,0.959,0.0039,0.0,89.6976,28.6672,incorrect,T159_S19.M10
102,113,S-T159.3,65,835,1,S-T159.3_model_64,1.182,1.182,0.0127,0.019,68.483,24.0814,incorrect,T159_S20.M01
102,113,S-T159.3,66,836,2,S-T159.3_model_65,0.341,0.341,0.0048,0.0,83.5824,23.0176,incorrect,T159_S20.M02
102,113,S-T159.3,67,837,3,S-T159.3_model_66,0.189,0.189,0.0044,0.0,88.8087,23.467,incorrect,T159_S20.M03
102,113,S-T159.3,68,838,4,S-T159.3_model_67,0.31,0.31,0.0048,0.0,83.4999,22.931,incorrect,T159_S20.M04
102,113,S-T159.3,69,839,5,S-T159.3_model_68,0.198,0.198,0.0044,0.0,88.8799,23.5249,incorrect,T159_S20.M05
102,113,S-T159.3,70,840,6,S-T159.3_model_69,0.334,0.334,0.0049,0.0,83.1908,22.9818,incorrect,T159_S20.M06
102,113,S-T159.3,8,778,8,S-T159.3_model_7,0.084,0.084,0.0043,0.0,89.2675,24.3934,incorrect,T159_S06.M08
102,113,S-T159.3,71,841,7,S-T159.3_model_70,0.396,0.396,0.0046,0.0,88.6667,22.1762,incorrect,T159_S20.M07
102,113,S-T159.3,72,842,8,S-T159.3_model_71,0.195,0.195,0.0044,0.0,88.7705,23.5158,incorrect,T159_S20.M08
102,113,S-T159.3,73,843,9,S-T159.3_model_72,0.249,0.249,0.0044,0.0,88.2792,23.3862,incorrect,T159_S20.M09
102,113,S-T159.3,74,844,10,S-T159.3_model_73,0.396,0.396,0.0046,0.0,88.6667,22.1762,incorrect,T159_S20.M10
102,113,S-T159.3,75,845,1,S-T159.3_model_74,1.654,1.654,0.0063,0.0,69.3156,23.4471,incorrect,T159_S21.M01
102,113,S-T159.3,76,846,2,S-T159.3_model_75,1.349,1.349,0.0063,0.0,69.1419,23.512,incorrect,T159_S21.M02
102,113,S-T159.3,77,847,3,S-T159.3_model_76,1.286,1.286,0.0128,0.019,67.9604,23.853,incorrect,T159_S21.M03
102,113,S-T159.3,78,848,5,S-T159.3_model_77,0.729,0.729,0.01,0.0,52.1515,23.6104,incorrect,T159_S21.M05
102,113,S-T159.3,79,849,6,S-T159.3_model_78,0.847,0.847,0.01,0.0,52.1362,23.6017,incorrect,T159_S21.M06
102,113,S-T159.3,80,850,7,S-T159.3_model_79,0.845,0.845,0.01,0.0,52.1568,23.6003,incorrect,T159_S21.M07
102,113,S-T159.3,9,779,9,S-T159.3_model_8,0.595,0.595,0.0041,0.0,87.6076,27.5438,incorrect,T159_S06.M09
102,113,S-T159.3,81,851,1,S-T159.3_model_80,0.529,0.529,0.0054,0.0,74.395,25.6646,incorrect,T159_S25.M01
